trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms
855,30.844926834106445,3.082275390625,33.927202224731445
859,38.587331771850586,18.625259399414062,57.21259117126465
862,41.02611541748047,9.576797485351562,50.60291290283203
866,35.83407402038574,1.7957687377929688,37.62984275817871
869,22.81332015991211,2.9630661010742188,25.776386260986328
871,47.91665077209473,107.23710060119629,155.15375137329102
874,37.638187408447266,24.19734001159668,61.835527420043945
877,20.246028900146484,2.9706954956054688,23.216724395751953
880,12.155294418334961,7.499933242797852,19.655227661132812
883,11.8255615234375,8.89444351196289,20.72000503540039
885,34.41572189331055,7.023334503173828,41.439056396484375
887,90.9416675567627,2.9823780059814453,93.92404556274414
892,27.08888053894043,8.509397506713867,35.5982780456543
897,26.880502700805664,5.035400390625,31.915903091430664
901,21.57878875732422,4.256963729858398,25.835752487182617
903,49.079179763793945,2.464771270751953,51.5439510345459
905,25.897741317749023,4.179954528808594,30.077695846557617
907,22.817611694335938,2.2034645080566406,25.021076202392578
908,24.24931526184082,3.0264854431152344,27.275800704956055
910,17.56882667541504,1.6868114471435547,19.255638122558594
914,53.273916244506836,1.3616085052490234,54.63552474975586
917,22.275447845458984,4.099845886230469,26.375293731689453
919,95.53027153015137,2.2363662719726562,97.76663780212402
920,83.91690254211426,5.787134170532227,89.70403671264648
924,13.349294662475586,2.030611038208008,15.379905700683594
925,15.981197357177734,1.4829635620117188,17.464160919189453
927,27.23550796508789,5.769968032836914,33.005475997924805
929,20.170211791992188,10.60032844543457,30.770540237426758
930,27.335405349731445,14.934539794921875,42.26994514465332
932,26.05724334716797,6.687641143798828,32.7448844909668
934,15.523433685302734,5.507946014404297,21.03137969970703
935,31.449556350708008,4.155397415161133,35.60495376586914
937,35.52436828613281,5.924224853515625,41.44859313964844
939,17.499446868896484,3.4117698669433594,20.911216735839844
940,30.241012573242188,1.8379688262939453,32.07898139953613
942,28.439044952392578,10.598421096801758,39.037466049194336
944,21.330833435058594,4.993438720703125,26.32427215576172
946,21.65079116821289,1.5065670013427734,23.157358169555664
949,22.552967071533203,0.8592605590820312,23.412227630615234
952,18.463134765625,6.608486175537109,25.07162094116211
954,32.15789794921875,5.170583724975586,37.328481674194336
957,15.244722366333008,3.6606788635253906,18.9054012298584
958,40.43245315551758,8.242368698120117,48.674821853637695
960,37.812232971191406,8.790254592895508,46.602487564086914
962,22.12667465209961,13.900995254516602,36.02766990661621
964,14.086723327636719,0.8552074432373047,14.941930770874023
965,27.686595916748047,17.41504669189453,45.10164260864258
967,27.757644653320312,2.7685165405273438,30.526161193847656
969,43.001413345336914,6.934642791748047,49.93605613708496
