trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms
274,24.609804153442383,7.650613784790039,32.26041793823242
277,24.707317352294922,4.472017288208008,29.17933464050293
282,37.44149208068848,22.573232650756836,60.01472473144531
285,39.568185806274414,11.986732482910156,51.55491828918457
288,15.632152557373047,5.712985992431641,21.345138549804688
290,35.31646728515625,1.2054443359375,36.52191162109375
292,45.331478118896484,2.599954605102539,47.93143272399902
296,21.009206771850586,1.638650894165039,22.647857666015625
298,17.681121826171875,3.8390159606933594,21.520137786865234
300,28.0153751373291,4.851341247558594,32.866716384887695
303,21.451711654663086,2.9554367065429688,24.407148361206055
306,26.207447052001953,15.032529830932617,41.23997688293457
309,20.638704299926758,4.99272346496582,25.631427764892578
311,54.71658706665039,5.767345428466797,60.48393249511719
314,42.57345199584961,4.99272346496582,47.56617546081543
316,20.31731605529785,2.4597644805908203,22.777080535888672
318,19.986391067504883,2.8924942016601562,22.87888526916504
319,41.680097579956055,2.0551681518554688,43.73526573181152
320,64.7430419921875,17.911911010742188,82.65495300292969
323,18.674850463867188,2.6946067810058594,21.369457244873047
325,19.17433738708496,6.597995758056641,25.7723331451416
327,12.802362442016602,2.79998779296875,15.602350234985352
330,29.285669326782227,4.952192306518555,34.23786163330078
332,22.092580795288086,20.389080047607422,42.48166084289551
333,26.78966522216797,13.247251510620117,40.036916732788086
335,10.507345199584961,2.071857452392578,12.579202651977539
336,12.807607650756836,7.010459899902344,19.81806755065918
337,21.38519287109375,2.7158260345458984,24.10101890563965
338,35.143136978149414,2.2232532501220703,37.366390228271484
340,28.407573699951172,3.587007522583008,31.99458122253418
341,29.053211212158203,2.9604434967041016,32.013654708862305
343,20.618200302124023,7.359981536865234,27.978181838989258
345,30.333518981933594,10.162353515625,40.495872497558594
347,16.42131805419922,6.823062896728516,23.244380950927734
349,24.067163467407227,2.0415782928466797,26.108741760253906
351,15.563249588012695,5.979299545288086,21.54254913330078
354,51.89251899719238,2.718687057495117,54.6112060546875
356,47.50990867614746,3.11279296875,50.62270164489746
358,46.58246040344238,1.4722347259521484,48.05469512939453
361,20.557641983032227,1.7027854919433594,22.260427474975586
362,79.74958419799805,4.187345504760742,83.93692970275879
365,30.09819984436035,2.270221710205078,32.36842155456543
367,46.354055404663086,16.500473022460938,62.85452842712402
369,23.645401000976562,2.0644664764404297,25.709867477416992
371,19.11759376525879,6.80088996887207,25.91848373413086
372,41.05687141418457,23.349523544311523,64.4063949584961
374,34.30771827697754,5.398988723754883,39.70670700073242
376,27.059078216552734,12.536287307739258,39.59536552429199
378,26.178598403930664,8.285760879516602,34.464359283447266
379,44.90256309509277,1.5664100646972656,46.46897315979004
381,33.67352485656738,10.958671569824219,44.6321964263916
382,38.314104080200195,4.346370697021484,42.66047477722168
384,31.487703323364258,4.506826400756836,35.994529724121094
386,30.69019317626953,4.506587982177734,35.196781158447266
387,60.44340133666992,4.327535629272461,64.77093696594238
390,47.39880561828613,3.0112266540527344,50.41003227233887
393,55.085182189941406,4.792928695678711,59.87811088562012
396,40.975332260131836,2.6624202728271484,43.637752532958984
398,22.908926010131836,9.366989135742188,32.27591514587402
401,17.53067970275879,2.4955272674560547,20.026206970214844
402,65.25397300720215,2.621889114379883,67.87586212158203
404,27.73451805114746,7.626771926879883,35.361289978027344
406,35.53581237792969,3.6592483520507812,39.19506072998047
407,54.14772033691406,2.6454925537109375,56.793212890625
409,34.17539596557617,49.875497817993164,84.05089378356934
410,44.740915298461914,31.797170639038086,76.5380859375
412,22.263526916503906,4.32586669921875,26.589393615722656
414,29.06322479248047,2.447366714477539,31.510591506958008
416,21.291017532348633,2.469778060913086,23.76079559326172
417,25.11739730834961,3.5064220428466797,28.62381935119629
419,22.600650787353516,3.0634403228759766,25.664091110229492
422,15.841960906982422,1.0759830474853516,16.917943954467773
423,48.30622673034668,13.490676879882812,61.79690361022949
425,23.3767032623291,32.49549865722656,55.872201919555664
427,24.893760681152344,7.1392059326171875,32.03296661376953
431,39.093971252441406,0.8652210235595703,39.95919227600098
433,107.0241928100586,1.7287731170654297,108.75296592712402
434,92.9863452911377,12.008190155029297,104.99453544616699
437,39.38937187194824,20.472288131713867,59.86166000366211
439,23.794174194335938,5.878686904907227,29.672861099243164
441,12.902259826660156,7.917881011962891,20.820140838623047
442,32.408952713012695,1.6021728515625,34.011125564575195
444,30.681848526000977,11.523723602294922,42.2055721282959
446,35.17413139343262,25.659799575805664,60.83393096923828
449,19.29616928100586,6.061792373657227,25.357961654663086
450,28.870820999145508,5.162954330444336,34.033775329589844
451,42.279958724975586,3.938436508178711,46.2183952331543
454,20.705461502075195,4.901409149169922,25.606870651245117
456,20.03645896911621,5.826473236083984,25.862932205200195
458,19.721269607543945,34.73854064941406,54.45981025695801
460,26.684045791625977,1.4803409576416016,28.164386749267578
462,16.996383666992188,4.029512405395508,21.025896072387695
463,34.28339958190918,3.453969955444336,37.737369537353516
465,30.14683723449707,34.76548194885254,64.91231918334961
467,17.276525497436523,1.8410682678222656,19.11759376525879
469,24.309873580932617,7.871866226196289,32.181739807128906
471,21.4388370513916,2.4008750915527344,23.839712142944336
473,13.437032699584961,3.9103031158447266,17.347335815429688
475,25.898456573486328,2.4433135986328125,28.34177017211914
476,41.23497009277344,4.633665084838867,45.868635177612305
479,15.219688415527344,10.53929328918457,25.758981704711914
481,40.76337814331055,5.32841682434082,46.09179496765137
484,40.474891662597656,13.271808624267578,53.746700286865234
486,32.742977142333984,5.764961242675781,38.507938385009766
488,42.70291328430176,2.515077590942383,45.21799087524414
490,65.37032127380371,12.682199478149414,78.05252075195312
493,56.85877799987793,1.146554946899414,58.005332946777344
494,39.224863052368164,2.297639846801758,41.52250289916992
498,40.36259651184082,7.306575775146484,47.669172286987305
500,12.989044189453125,4.546642303466797,17.535686492919922
501,27.678489685058594,8.30698013305664,35.985469818115234
503,38.48624229431152,6.52623176574707,45.012474060058594
506,17.22860336303711,1.8470287322998047,19.075632095336914
509,16.413450241088867,28.29575538635254,44.709205627441406
510,68.17054748535156,2.1097660064697266,70.28031349182129
513,46.09346389770508,8.350849151611328,54.444313049316406
515,24.142742156982422,1.0178089141845703,25.160551071166992
518,37.88399696350098,4.836320877075195,42.72031784057617
522,26.889562606811523,4.985570907592773,31.875133514404297
523,31.242847442626953,5.594491958618164,36.83733940124512
525,30.59840202331543,8.508920669555664,39.107322692871094
527,25.418519973754883,3.912210464477539,29.330730438232422
529,34.18755531311035,13.773679733276367,47.96123504638672
532,70.00374794006348,11.133670806884766,81.13741874694824
535,20.385026931762695,2.6519298553466797,23.036956787109375
537,44.8758602142334,3.804922103881836,48.680782318115234
539,49.1025447845459,3.6368370056152344,52.73938179016113
542,58.587074279785156,5.650520324707031,64.23759460449219
544,27.27365493774414,6.4983367919921875,33.77199172973633
546,18.65077018737793,14.692306518554688,33.34307670593262
547,49.506425857543945,9.023666381835938,58.53009223937988
549,27.11939811706543,11.67750358581543,38.79690170288086
551,23.152589797973633,29.703855514526367,52.8564453125
552,80.11102676391602,10.479927062988281,90.5909538269043
555,29.256820678710938,7.602453231811523,36.85927391052246
557,45.6080436706543,3.8640499114990234,49.47209358215332
559,35.98618507385254,35.81070899963379,71.79689407348633
