trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms
1179,37.461042404174805,23.768901824951172,61.22994422912598
1182,39.76106643676758,8.036613464355469,47.79767990112305
1185,37.101030349731445,18.283843994140625,55.38487434387207
1188,23.5292911529541,2.917766571044922,26.447057723999023
1191,15.486955642700195,2.421855926513672,17.908811569213867
1194,28.13553810119629,3.2117366790771484,31.347274780273438
1198,35.02225875854492,5.935430526733398,40.95768928527832
1201,27.30083465576172,25.951862335205078,53.2526969909668
1204,26.582002639770508,22.56488800048828,49.14689064025879
1207,15.374898910522461,3.449678421020508,18.82457733154297
1210,14.006376266479492,2.361297607421875,16.367673873901367
1212,45.074462890625,1.0561943054199219,46.13065719604492
1215,18.596410751342773,17.750024795532227,36.346435546875
1219,28.011322021484375,12.940406799316406,40.95172882080078
1223,27.88686752319336,63.86542320251465,91.75229072570801
1225,35.46857833862305,7.56525993347168,43.03383827209473
1227,20.725727081298828,4.660129547119141,25.38585662841797
1229,23.642539978027344,6.446599960327148,30.089139938354492
1230,17.417192459106445,14.990091323852539,32.407283782958984
1232,14.40739631652832,24.402379989624023,38.809776306152344
1233,37.3227596282959,6.6928863525390625,44.01564598083496
1234,31.40401840209961,9.369134902954102,40.77315330505371
1235,27.975797653198242,6.4296722412109375,34.40546989440918
1236,22.74918556213379,7.328987121582031,30.07817268371582
1237,20.85399627685547,19.423961639404297,40.277957916259766
1239,11.858463287353516,29.021501541137695,40.87996482849121
1240,20.197153091430664,65.93632698059082,86.13348007202148
1241,16.263723373413086,65.01579284667969,81.27951622009277
1242,88.13095092773438,5.541086196899414,93.67203712463379
1246,10.443449020385742,6.970405578613281,17.413854598999023
1247,22.67169952392578,21.595478057861328,44.26717758178711
1248,36.51595115661621,40.44771194458008,76.96366310119629
1252,43.288230895996094,7.6751708984375,50.963401794433594
1254,25.09474754333496,14.580965042114258,39.67571258544922
1256,20.765304565429688,1.903533935546875,22.668838500976562
1257,33.42771530151367,9.194612503051758,42.62232780456543
1259,17.034053802490234,8.708953857421875,25.74300765991211
1260,22.86672592163086,4.2896270751953125,27.156352996826172
1261,48.04182052612305,6.233453750610352,54.2752742767334
1262,50.34470558166504,5.786895751953125,56.131601333618164
1265,14.096498489379883,6.110906600952148,20.20740509033203
1266,48.89345169067383,9.52768325805664,58.42113494873047
1268,42.43969917297363,1.2903213500976562,43.73002052307129
1271,13.960599899291992,4.5223236083984375,18.48292350769043
1273,24.564504623413086,2.896547317504883,27.46105194091797
1275,27.504920959472656,50.98605155944824,78.4909725189209
1278,29.373884201049805,8.251428604125977,37.62531280517578
1282,20.257234573364258,49.034833908081055,69.29206848144531
1283,59.15474891662598,12.873411178588867,72.02816009521484
1285,33.05506706237793,7.956504821777344,41.01157188415527
1288,17.39954948425293,4.449367523193359,21.84891700744629
1290,13.879060745239258,12.434005737304688,26.313066482543945
1291,25.788068771362305,9.81760025024414,35.605669021606445
1293,53.879737854003906,5.241632461547852,59.12137031555176
1295,32.677650451660156,18.10598373413086,50.783634185791016
1297,32.14383125305176,3.6575794219970703,35.80141067504883
1299,15.93470573425293,9.262800216674805,25.197505950927734
1300,22.750377655029297,18.004179000854492,40.75455665588379
1301,33.304691314697266,8.564949035644531,41.8696403503418
1303,28.345584869384766,11.528968811035156,39.87455368041992
1305,27.43387222290039,1.8312931060791016,29.265165328979492
1307,42.505502700805664,3.8995742797851562,46.40507698059082
1308,207.59105682373047,7.180690765380859,214.77174758911133
1309,181.2753677368164,12.158870697021484,193.4342384338379
1312,100.81219673156738,2.7565956115722656,103.56879234313965
1314,38.283586502075195,11.970281600952148,50.253868103027344
1316,33.159732818603516,5.343914031982422,38.50364685058594
1318,21.048784255981445,4.781484603881836,25.83026885986328
1319,33.61368179321289,6.454706192016602,40.06838798522949
1320,94.87080574035645,22.47452735900879,117.34533309936523
1323,47.00207710266113,13.374090194702148,60.37616729736328
1325,51.6047477722168,5.291223526000977,56.89597129821777
1327,43.43461990356445,11.075496673583984,54.51011657714844
1330,15.015840530395508,1.2156963348388672,16.231536865234375
1331,81.36415481567383,19.77849006652832,101.14264488220215
1333,46.51021957397461,5.839109420776367,52.34932899475098
1337,35.71605682373047,5.59234619140625,41.30840301513672
1339,220.9634780883789,14.653444290161133,235.61692237854004
1343,43.37573051452637,5.021572113037109,48.39730262756348
1345,49.60322380065918,5.741596221923828,55.34482002258301
1348,16.851186752319336,10.211467742919922,27.062654495239258
1350,35.141706466674805,3.2236576080322266,38.36536407470703
1352,54.594993591308594,4.360198974609375,58.95519256591797
1356,18.48578453063965,3.490924835205078,21.976709365844727
1358,51.93209648132324,2.373933792114258,54.3060302734375
1361,31.846046447753906,13.082027435302734,44.92807388305664
1363,23.059606552124023,0.8563995361328125,23.916006088256836
1365,24.410247802734375,1.4772415161132812,25.887489318847656
1367,21.87514305114746,88.09661865234375,109.97176170349121
1371,13.024330139160156,22.762775421142578,35.787105560302734
1375,15.091419219970703,4.070758819580078,19.16217803955078
1377,18.992185592651367,5.386829376220703,24.37901496887207
1379,27.441024780273438,4.044771194458008,31.485795974731445
1381,27.990102767944336,15.34414291381836,43.334245681762695
1383,20.890235900878906,10.203123092651367,31.093358993530273
1385,43.878793716430664,10.615110397338867,54.49390411376953
