trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms
1222,27.06599235534668,3.5903453826904297,30.65633773803711
1223,7.348537445068359,2.2993087768554688,9.647846221923828
1224,13.377666473388672,1.9989013671875,15.376567840576172
1225,8.080005645751953,2.069234848022461,10.149240493774414
1226,31.794309616088867,1.1301040649414062,32.92441368103027
1227,19.83189582824707,1.9881725311279297,21.820068359375
1228,12.027502059936523,1.8947124481201172,13.92221450805664
1229,19.101381301879883,0.8249282836914062,19.92630958557129
1230,24.112224578857422,2.960681915283203,27.072906494140625
1231,19.035816192626953,2.1431446075439453,21.1789608001709
1232,20.446300506591797,2.260446548461914,22.70674705505371
1233,12.607574462890625,2.0186901092529297,14.626264572143555
1234,10.421037673950195,2.1142959594726562,12.535333633422852
1235,17.779111862182617,1.9047260284423828,19.683837890625
1236,9.078741073608398,1.1324882507324219,10.21122932434082
1237,19.806385040283203,1.7135143280029297,21.519899368286133
1238,8.127212524414062,1.97601318359375,10.103225708007812
1239,13.440847396850586,1.9185543060302734,15.35940170288086
1240,19.627094268798828,1.9834041595458984,21.610498428344727
1241,7.111787796020508,2.0864009857177734,9.198188781738281
1242,13.607263565063477,1.7399787902832031,15.34724235534668
1243,11.631011962890625,1.596689224243164,13.227701187133789
1244,11.620044708251953,1.5292167663574219,13.149261474609375
1245,19.011259078979492,2.249479293823242,21.260738372802734
1246,5.741596221923828,2.1245479583740234,7.866144180297852
1247,6.773948669433594,1.9609928131103516,8.734941482543945
1248,19.306182861328125,2.0668506622314453,21.37303352355957
1249,4.343748092651367,1.8608570098876953,6.2046051025390625
1250,13.698339462280273,1.8930435180664062,15.59138298034668
1251,13.521671295166016,2.043008804321289,15.564680099487305
1252,24.12557601928711,2.245187759399414,26.370763778686523
1253,10.57577133178711,1.8954277038574219,12.471199035644531
1254,21.88396453857422,1.9383430480957031,23.822307586669922
1255,11.240482330322266,1.9230842590332031,13.163566589355469
1256,19.060611724853516,1.9860267639160156,21.04663848876953
1257,6.5097808837890625,1.9397735595703125,8.449554443359375
1258,16.175031661987305,1.7337799072265625,17.908811569213867
1259,6.659030914306641,2.3021697998046875,8.961200714111328
1260,13.810873031616211,1.6789436340332031,15.489816665649414
1261,5.046367645263672,1.9986629486083984,7.04503059387207
1262,4.688024520874023,2.516031265258789,7.2040557861328125
1263,11.274576187133789,1.795053482055664,13.069629669189453
