trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms
1,13.614654541015625,17.549514770507812,31.164169311523438
2,22.76921272277832,2.1936893463134766,24.962902069091797
3,5.962610244750977,0.6275177001953125,6.590127944946289
4,18.610239028930664,1.8296241760253906,20.439863204956055
5,9.6435546875,0.9534358978271484,10.596990585327148
6,19.689083099365234,2.270936965942383,21.960020065307617
7,28.27763557434082,2.109050750732422,30.386686325073242
8,16.5708065032959,2.2041797637939453,18.774986267089844
9,19.30832862854004,1.7938613891601562,21.102190017700195
10,26.570796966552734,2.2916793823242188,28.862476348876953
11,14.425992965698242,1.8951892852783203,16.321182250976562
12,22.2933292388916,1.7676353454589844,24.060964584350586
13,9.56869125366211,19.86241340637207,29.43110466003418
14,15.999794006347656,2.2461414337158203,18.245935440063477
15,22.278308868408203,1.4786720275878906,23.756980895996094
16,8.465766906738281,2.0105838775634766,10.476350784301758
17,20.781517028808594,1.8486976623535156,22.63021469116211
18,6.757974624633789,1.9679069519042969,8.725881576538086
19,20.573139190673828,2.14385986328125,22.716999053955078
20,7.84611701965332,1.7778873443603516,9.624004364013672
21,8.722782135009766,1.8465518951416016,10.569334030151367
22,17.2576904296875,1.9450187683105469,19.202709197998047
23,7.685422897338867,1.2691020965576172,8.954524993896484
24,7.77435302734375,1.5537738800048828,9.328126907348633
25,10.006904602050781,1.2788772583007812,11.285781860351562
26,8.808612823486328,2.1390914916992188,10.947704315185547
27,21.474838256835938,2.05230712890625,23.527145385742188
28,25.048494338989258,2.200603485107422,27.24909782409668
29,12.421369552612305,2.121448516845703,14.542818069458008
30,19.015073776245117,2.012014389038086,21.027088165283203
31,7.705450057983398,2.256155014038086,9.961605072021484
32,14.824390411376953,1.3437271118164062,16.16811752319336
33,8.185386657714844,1.4927387237548828,9.678125381469727
34,20.161151885986328,2.123117446899414,22.284269332885742
35,12.422800064086914,2.058744430541992,14.481544494628906
36,5.613088607788086,2.068042755126953,7.681131362915039
37,26.37934684753418,2.244710922241211,28.62405776977539
38,13.306617736816406,2.206087112426758,15.512704849243164
39,6.089210510253906,1.7642974853515625,7.853507995605469
40,27.77099609375,2.251863479614258,30.022859573364258
41,8.76474380493164,1.9719600677490234,10.736703872680664
42,21.24619483947754,1.8048286437988281,23.051023483276367
43,7.735252380371094,1.9915103912353516,9.726762771606445
