trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
28,79.06389236450195,2.0837783813476562,81.14767074584961,1787217905.0285401,1787217905.030624
29,60.24765968322754,2.9878616333007812,63.23552131652832,1787217905.0451114,1787217905.0480993
30,40.31825065612793,2.1276473999023438,42.44589805603027,1787217905.071674,1787217905.0738018
31,27.99057960510254,3.1414031982421875,31.131982803344727,1787217905.1127663,1787217905.1159077
32,30.33900260925293,2.7103424072265625,33.04934501647949,1787217905.140835,1787217905.1435454
33,29.394149780273438,3.9587020874023438,33.35285186767578,1787217905.166054,1787217905.1700127
34,39.59321975708008,1.842498779296875,41.43571853637695,1787217905.2029037,1787217905.2047462
35,37.76097297668457,9.20414924621582,46.96512222290039,1787217905.2269635,1787217905.2361677
36,31.13412857055664,2.1181106567382812,33.25223922729492,1787217905.2484348,1787217905.250553
37,28.061389923095703,1.2638568878173828,29.325246810913086,1787217905.271993,1787217905.2732568
38,44.617414474487305,22.026538848876953,66.64395332336426,1787217905.325721,1787217905.3477476
39,35.5372428894043,1.5676021575927734,37.10484504699707,1787217905.3522243,1787217905.353792
40,51.25069618225098,3.9360523223876953,55.18674850463867,1787217905.3909633,1787217905.3948994
41,36.882638931274414,14.049291610717773,50.93193054199219,1787217905.4342458,1787217905.448295
42,46.38528823852539,0.92315673828125,47.30844497680664,1787217905.461644,1787217905.462567
43,42.14930534362793,1.2645721435546875,43.41387748718262,1787217905.482301,1787217905.4835656
44,29.909372329711914,2.173185348510742,32.082557678222656,1787217905.504904,1787217905.5070772
45,30.309200286865234,0.6074905395507812,30.916690826416016,1787217905.5405805,1787217905.541188
46,30.722856521606445,1.6016960144042969,32.32455253601074,1787217905.5765293,1787217905.578131
47,37.57905960083008,0.3006458282470703,37.87970542907715,1787217905.6119306,1787217905.6122313
48,31.44073486328125,5.768060684204102,37.20879554748535,1787217905.6419363,1787217905.6477044
49,32.8516960144043,4.825592041015625,37.67728805541992,1787217905.6751227,1787217905.6799483
50,40.81439971923828,2.0859241485595703,42.90032386779785,1787217905.7153382,1787217905.7174242
51,39.475202560424805,0.2148151397705078,39.69001770019531,1787217905.7519386,1787217905.7521534
52,35.8278751373291,2.722024917602539,38.54990005493164,1787217905.7768428,1787217905.7795649
54,42.12379455566406,0.07677078247070312,42.200565338134766,1787217905.8507035,1787217905.8507802
55,27.7864933013916,2.7348995208740234,30.521392822265625,1787217905.8725514,1787217905.8752863
56,37.01019287109375,0.05936622619628906,37.06955909729004,1787217905.921797,1787217905.9218564
57,54.14009094238281,0.9443759918212891,55.0844669342041,1787217905.9657495,1787217905.9666939
58,50.658464431762695,1.8503665924072266,52.50883102416992,1787217906.0020342,1787217906.0038846
59,52.991628646850586,0.5636215209960938,53.55525016784668,1787217906.0427299,1787217906.0432935
60,68.08233261108398,0.3325939178466797,68.41492652893066,1787217906.0841722,1787217906.0845048
61,62.58082389831543,4.031658172607422,66.61248207092285,1787217906.1250963,1787217906.129128
62,69.63419914245605,2.453327178955078,72.08752632141113,1787217906.166546,1787217906.1689994
63,53.023576736450195,1.8963813781738281,54.91995811462402,1787217906.2107954,1787217906.2126918
64,44.821739196777344,2.3317337036132812,47.153472900390625,1787217906.232142,1787217906.2344737
65,39.67595100402832,1.1687278747558594,40.84467887878418,1787217906.255626,1787217906.2567947
66,31.8143367767334,4.780054092407227,36.594390869140625,1787217906.2774394,1787217906.2822194
67,44.07548904418945,3.8352012634277344,47.91069030761719,1787217906.3216853,1787217906.3255205
68,43.16306114196777,1.1954307556152344,44.35849189758301,1787217906.3635433,1787217906.3647387
69,51.80191993713379,1.6429424285888672,53.444862365722656,1787217906.403501,1787217906.405144
70,57.91759490966797,3.9114952087402344,61.8290901184082,1787217906.4444673,1787217906.4483788
71,55.098533630371094,2.338409423828125,57.43694305419922,1787217906.4720287,1787217906.4743671
72,49.00193214416504,7.01594352722168,56.01787567138672,1787217906.4953203,1787217906.5023363
73,38.68365287780762,0.6031990051269531,39.28685188293457,1787217906.5163863,1787217906.5169895
74,27.01854705810547,1.4231204986572266,28.441667556762695,1787217906.5384161,1787217906.5398393
75,46.79417610168457,2.331972122192383,49.12614822387695,1787217906.5986252,1787217906.6009572
76,46.04840278625488,2.9740333557128906,49.02243614196777,1787217906.6339462,1787217906.6369202
77,62.26778030395508,1.3430118560791016,63.61079216003418,1787217906.6789746,1787217906.6803176
78,66.04242324829102,1.7004013061523438,67.74282455444336,1787217906.7139125,1787217906.715613
79,46.90718650817871,2.5849342346191406,49.49212074279785,1787217906.736598,1787217906.739183
80,46.031951904296875,3.331422805786133,49.36337471008301,1787217906.7616224,1787217906.7649539
81,32.53579139709473,0.8666515350341797,33.402442932128906,1787217906.7838705,1787217906.784737
82,27.93407440185547,0.5090236663818359,28.443098068237305,1787217906.8279448,1787217906.8284538
83,25.444746017456055,2.244234085083008,27.688980102539062,1787217906.8552234,1787217906.8574677
84,32.7906608581543,12.334346771240234,45.12500762939453,1787217906.882602,1787217906.8949363
85,28.229951858520508,1.7917156219482422,30.02166748046875,1787217906.931002,1787217906.9327936
86,66.30682945251465,3.5648345947265625,69.87166404724121,1787217907.003632,1787217907.007197
87,67.37518310546875,1.9881725311279297,69.36335563659668,1787217907.0361774,1787217907.0381656
88,82.88288116455078,1.1970996856689453,84.07998085021973,1787217907.0806096,1787217907.0818067
89,39.85023498535156,1.050710678100586,40.90094566345215,1787217907.1057532,1787217907.106804
90,45.235633850097656,2.0940303802490234,47.32966423034668,1787217907.1300662,1787217907.1321602
91,38.9094352722168,2.663135528564453,41.57257080078125,1787217907.154376,1787217907.1570392
92,39.09754753112793,1.8818378448486328,40.97938537597656,1787217907.1913793,1787217907.1932611
94,81.70819282531738,0.26297569274902344,81.9711685180664,1787217907.3117614,1787217907.3120244
95,66.9393539428711,0.7622241973876953,67.70157814025879,1787217907.3535538,1787217907.354316
96,65.55318832397461,0.34165382385253906,65.89484214782715,1787217907.3845122,1787217907.3848538
98,57.55019187927246,33.57410430908203,91.12429618835449,1787217907.4386442,1787217907.4722183
99,46.48876190185547,23.87523651123047,70.36399841308594,1787217907.4548426,1787217907.4787178
100,44.28386688232422,6.002902984619141,50.28676986694336,1787217907.4854298,1787217907.4914327
101,80.52325248718262,3.539562225341797,84.06281471252441,1787217907.5827096,1787217907.586249
102,90.86728096008301,8.710861206054688,99.5781421661377,1787217907.6372778,1787217907.6459887
103,85.25753021240234,0.7979869842529297,86.05551719665527,1787217907.670583,1787217907.671381
105,78.62377166748047,0.9295940399169922,79.55336570739746,1787217907.7251182,1787217907.7260478
106,50.77099800109863,1.3942718505859375,52.16526985168457,1787217907.7427192,1787217907.7441134
107,42.88053512573242,2.2203922271728516,45.10092735290527,1787217907.7717583,1787217907.7739787
108,40.11273384094238,4.154205322265625,44.26693916320801,1787217907.8010778,1787217907.805232
109,43.14446449279785,0.8349418640136719,43.97940635681152,1787217907.829184,1787217907.830019
111,32.854318618774414,2.662181854248047,35.51650047302246,1787217907.8863306,1787217907.8889928
112,32.64880180358887,1.5532970428466797,34.20209884643555,1787217907.917421,1787217907.9189744
113,43.375492095947266,1.0895729064941406,44.465065002441406,1787217907.9629185,1787217907.964008
114,31.805038452148438,3.0448436737060547,34.84988212585449,1787217907.9918504,1787217907.9948952
115,43.447017669677734,1.0952949523925781,44.54231262207031,1787217908.0301836,1787217908.0312788
116,37.58597373962402,4.880189895629883,42.466163635253906,1787217908.0619614,1787217908.0668416
117,35.99691390991211,11.946439743041992,47.9433536529541,1787217908.087693,1787217908.0996394
118,33.36000442504883,1.2938976287841797,34.65390205383301,1787217908.1141944,1787217908.1154883
119,41.425228118896484,1.1372566223144531,42.56248474121094,1787217908.1573348,1787217908.158472
120,35.31455993652344,3.4809112548828125,38.79547119140625,1787217908.1991897,1787217908.2026706
121,32.08422660827637,1.550436019897461,33.63466262817383,1787217908.233021,1787217908.2345715
122,41.47171974182129,1.1677742004394531,42.63949394226074,1787217908.2614179,1787217908.2625856
123,47.82223701477051,0.9083747863769531,48.73061180114746,1787217908.3093143,1787217908.3102226
124,35.521745681762695,0.7386207580566406,36.260366439819336,1787217908.3415399,1787217908.3422785
125,31.264781951904297,1.1703968048095703,32.43517875671387,1787217908.3737366,1787217908.374907
126,28.03635597229004,1.0967254638671875,29.133081436157227,1787217908.4079514,1787217908.409048
127,28.276920318603516,1.4786720275878906,29.755592346191406,1787217908.4429832,1787217908.4444618
128,46.90909385681152,9.906291961669922,56.815385818481445,1787217908.4942667,1787217908.504173
129,27.398347854614258,5.040645599365234,32.43899345397949,1787217908.5203404,1787217908.525381
130,37.3377799987793,0.23221969604492188,37.56999969482422,1787217908.5655775,1787217908.5658097
131,34.343719482421875,16.306638717651367,50.65035820007324,1787217908.598603,1787217908.6149096
132,34.781455993652344,5.487918853759766,40.26937484741211,1787217908.6223662,1787217908.627854
133,38.80167007446289,4.573583602905273,43.375253677368164,1787217908.6471207,1787217908.6516943
134,28.4268856048584,2.1429061889648438,30.569791793823242,1787217908.670896,1787217908.673039
135,30.41219711303711,1.1796951293945312,31.59189224243164,1787217908.7062223,1787217908.707402
136,47.6381778717041,10.528564453125,58.1667423248291,1787217908.7547195,1787217908.765248
137,48.075199127197266,20.69091796875,68.76611709594727,1787217908.796408,1787217908.8170989
138,37.35494613647461,5.771636962890625,43.126583099365234,1787217908.8187373,1787217908.824509
139,34.2555046081543,4.386663436889648,38.642168045043945,1787217908.8420267,1787217908.8464134
140,40.715694427490234,1.1150836944580078,41.83077812194824,1787217908.8845437,1787217908.8856587
141,34.6531867980957,7.365226745605469,42.01841354370117,1787217908.911163,1787217908.9185283
142,26.54123306274414,5.029439926147461,31.5706729888916,1787217908.934776,1787217908.9398055
143,27.007579803466797,0.4951953887939453,27.502775192260742,1787217908.9788485,1787217908.9793437
144,27.515411376953125,9.541034698486328,37.05644607543945,1787217909.0112488,1787217909.0207899
145,29.489517211914062,1.4472007751464844,30.936717987060547,1787217909.0422864,1787217909.0437336
146,37.14466094970703,2.9561519622802734,40.100812911987305,1787217909.0852594,1787217909.0882156
147,46.95415496826172,1.1491775512695312,48.10333251953125,1787217909.122888,1787217909.1240373
152,39.71099853515625,13.246297836303711,52.95729637145996,1787217909.3178186,1787217909.331065
153,31.7995548248291,1.3246536254882812,33.12420845031738,1787217909.3505416,1787217909.3518662
154,32.794952392578125,1.8236637115478516,34.61861610412598,1787217909.3906806,1787217909.3925042
155,42.888641357421875,2.4356842041015625,45.32432556152344,1787217909.4223363,1787217909.424772
156,55.452585220336914,0.70953369140625,56.162118911743164,1787217909.4844246,1787217909.4851341
157,78.28187942504883,9.778261184692383,88.06014060974121,1787217909.5238776,1787217909.533656
158,59.4325065612793,2.739429473876953,62.17193603515625,1787217909.5373523,1787217909.5400918
159,40.796518325805664,4.436969757080078,45.23348808288574,1787217909.566137,1787217909.570574
160,42.78111457824707,2.8831958770751953,45.664310455322266,1787217909.5905669,1787217909.59345
161,32.793283462524414,23.63109588623047,56.42437934875488,1787217909.6145182,1787217909.6381493
162,27.246475219726562,0.9171962738037109,28.163671493530273,1787217909.6444767,1787217909.6453938
163,28.41639518737793,3.9010047912597656,32.317399978637695,1787217909.6814682,1787217909.6853693
164,37.50324249267578,1.8818378448486328,39.385080337524414,1787217909.7234542,1787217909.725336
165,42.2515869140625,1.2021064758300781,43.45369338989258,1787217909.7597358,1787217909.760938
166,40.45367240905762,2.001523971557617,42.455196380615234,1787217909.8163788,1787217909.8183804
167,48.43711853027344,1.9886493682861328,50.42576789855957,1787217909.853284,1787217909.8552725
168,39.33453559875488,2.1224021911621094,41.45693778991699,1787217909.888536,1787217909.8906584
169,42.88482666015625,1.5206336975097656,44.405460357666016,1787217909.9233844,1787217909.924905
170,43.318986892700195,1.5766620635986328,44.89564895629883,1787217909.962971,1787217909.9645476
