metric,statistic,ros1_ms,ros2_ms,ros2_minus_ros1_ms,ci95_low_ms,ci95_high_ms,ci_excludes_zero
Sensor to controller,Median,26.52420997619629,20.465083916982014,-6.059126059214275,-10.922679305076601,-0.9192754824956306,True
Sensor to controller,P95,30.139867464701336,39.93207136789953,9.792203903198196,-6.745992541313195,28.92211964726432,False
Controller to actuator,Median,10.413567225138346,10.763291517893473,0.34972429275512695,-0.3356303771336879,1.050263345241546,False
Controller to actuator,P95,19.372859795888264,19.26475167274475,-0.10810812314351281,-0.6896637479464202,0.46510243415832725,False
End to end,Median,36.507745583852135,31.68550729751587,-4.822238286336265,-9.836578965187071,0.5093998710314466,False
End to end,P95,46.87191208203633,56.68269157409662,9.810779492060291,-6.359346012274443,28.41490223010369,False
