trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
34,41.82624816894531,12.828588485717773,54.654836654663086,1787559380.1466148,1787559380.1594434
35,28.207778930664062,12.525796890258789,40.73357582092285,1787559380.1663063,1787559380.178832
36,40.52615165710449,7.088184356689453,47.614336013793945,1787559380.2120461,1787559380.2191343
37,27.77099609375,6.153345108032227,33.92434120178223,1787559380.2325473,1787559380.2387006
38,41.66460037231445,19.129276275634766,60.79387664794922,1787559380.2800264,1787559380.2991557
39,27.387380599975586,18.636703491210938,46.02408409118652,1787559380.3000832,1787559380.3187199
40,42.336463928222656,12.777566909790039,55.114030838012695,1787559380.3468103,1787559380.359588
41,29.146194458007812,12.176752090454102,41.322946548461914,1787559380.3665879,1787559380.3787646
42,41.08428955078125,6.215095520019531,47.29938507080078,1787559380.4129663,1787559380.4191813
43,27.707815170288086,5.873203277587891,33.58101844787598,1787559380.4329858,1787559380.438859
44,41.05544090270996,20.055294036865234,61.110734939575195,1787559380.4792843,1787559380.4993396
45,28.46527099609375,19.333362579345703,47.79863357543945,1787559380.4994206,1787559380.518754
46,40.875911712646484,13.114452362060547,53.99036407470703,1787559380.54623,1787559380.5593445
47,27.736663818359375,12.204408645629883,39.94107246398926,1787559380.566643,1787559380.5788474
48,39.847612380981445,7.030963897705078,46.87857627868652,1787559380.6118562,1787559380.6188872
49,27.174711227416992,7.006168365478516,34.18087959289551,1787559380.6318924,1787559380.6388986
50,40.76337814331055,19.51432228088379,60.277700424194336,1787559380.679486,1787559380.6990004
51,28.31268310546875,19.191265106201172,47.50394821166992,1787559380.6996968,1787559380.718888
52,41.05043411254883,12.985467910766602,54.03590202331543,1787559380.7461324,1787559380.7591178
53,27.21881866455078,12.858390808105469,40.07720947265625,1787559380.7660115,1787559380.7788699
54,40.227413177490234,7.450580596923828,47.67799377441406,1787559380.8114152,1787559380.8188658
55,26.26943588256836,7.206201553344727,33.475637435913086,1787559380.8316853,1787559380.8388915
