trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
54,23.06818962097168,4.791021347045898,27.859210968017578,1787555716.4069297,1787555716.4117208
55,22.907257080078125,12.95018196105957,35.857439041137695,1787555716.4396288,1787555716.452579
56,24.01447296142578,17.688274383544922,41.7027473449707,1787555716.474469,1787555716.4921572
57,23.12755584716797,3.134012222290039,26.261568069458008,1787555716.5086498,1787555716.5117838
58,23.172855377197266,10.496139526367188,33.66899490356445,1787555716.542106,1787555716.552602
59,23.211956024169922,18.361806869506836,41.57376289367676,1787555716.5739021,1787555716.592264
60,22.972822189331055,5.091428756713867,28.064250946044922,1787555716.6066024,1787555716.6116939
61,23.074626922607422,12.206792831420898,35.28141975402832,1787555716.6402276,1787555716.6524343
62,23.458242416381836,18.565654754638672,42.02389717102051,1787555716.673509,1787555716.6920745
63,23.29850196838379,5.289316177368164,28.587818145751953,1787555716.7064862,1787555716.7117755
64,22.966384887695312,12.117862701416016,35.08424758911133,1787555716.740225,1787555716.752343
65,23.044824600219727,20.012855529785156,43.05768013000488,1787555716.7721627,1787555716.7921755
66,23.1626033782959,5.861997604370117,29.024600982666016,1787555716.8058617,1787555716.8117237
67,22.826671600341797,12.09568977355957,34.92236137390137,1787555716.8402457,1787555716.8523414
68,23.561477661132812,3.6454200744628906,27.206897735595703,1787555716.9081535,1787555716.911799
69,23.114681243896484,13.550043106079102,36.664724349975586,1787555716.9388301,1787555716.9523802
70,23.302793502807617,6.106376647949219,29.409170150756836,1787555717.005637,1787555717.0117433
71,23.84638786315918,12.698888778686523,36.5452766418457,1787555717.0396593,1787555717.0523582
72,23.975849151611328,19.70696449279785,43.68281364440918,1787555717.0734935,1787555717.0932004
73,23.740768432617188,5.79833984375,29.539108276367188,1787555717.1062446,1787555717.112043
74,22.986173629760742,13.374090194702148,36.36026382446289,1787555717.1391952,1787555717.1525693
75,23.880720138549805,16.814231872558594,40.6949520111084,1787555717.175478,1787555717.1922922
76,23.47254753112793,5.600452423095703,29.072999954223633,1787555717.2062001,1787555717.2118006
77,23.27585220336914,10.694503784179688,33.97035598754883,1787555717.241801,1787555717.2524955
78,22.86386489868164,20.16425132751465,43.02811622619629,1787555717.2720976,1787555717.2922618
79,23.14591407775879,3.7610530853271484,26.906967163085938,1787555717.3079827,1787555717.3117437
80,23.445606231689453,13.126850128173828,36.57245635986328,1787555717.3396182,1787555717.352745
81,22.919654846191406,20.11585235595703,43.03550720214844,1787555717.3720365,1787555717.3921523
82,22.98259735107422,6.132602691650391,29.11520004272461,1787555717.4058175,1787555717.41195
83,23.453474044799805,19.866943359375,43.320417404174805,1787555717.4722838,1787555717.4921508
84,23.08058738708496,6.180047988891602,29.260635375976562,1787555717.5056567,1787555717.5118368
85,22.98283576965332,12.283563613891602,35.26639938354492,1787555717.5412273,1787555717.553511
86,22.86529541015625,5.251884460449219,28.11717987060547,1787555717.606646,1787555717.611898
87,23.00262451171875,11.088371276855469,34.09099578857422,1787555717.6415102,1787555717.6525986
88,23.241281509399414,5.555629730224609,28.796911239624023,1787555717.7064157,1787555717.7119713
89,23.9255428314209,12.392044067382812,36.31758689880371,1787555717.7403378,1787555717.75273
90,23.30636978149414,19.748926162719727,43.05529594421387,1787555717.7722917,1787555717.7920406
