trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
32,23.592710494995117,18.633604049682617,42.226314544677734,1787559541.94063,1787559541.9592636
33,23.230314254760742,5.28407096862793,28.514385223388672,1787559541.973645,1787559541.978929
34,23.29230308532715,11.876821517944336,35.169124603271484,1787559542.007438,1787559542.0193148
35,22.77064323425293,20.21050453186035,42.98114776611328,1787559542.039082,1787559542.0592926
36,23.843050003051758,4.750967025756836,28.594017028808594,1787559542.0744479,1787559542.0791988
37,23.12469482421875,13.716459274291992,36.84115409851074,1787559542.106856,1787559542.1205726
38,24.14679527282715,17.71235466003418,41.85914993286133,1787559542.1414943,1787559542.1592066
39,23.053407669067383,5.43522834777832,28.488636016845703,1787559542.1735144,1787559542.1789496
40,23.380756378173828,11.653900146484375,35.0346565246582,1787559542.207565,1787559542.219219
41,22.72629737854004,19.628524780273438,42.35482215881348,1787559542.239506,1787559542.2591345
42,23.13232421875,5.295991897583008,28.428316116333008,1787559542.2739975,1787559542.2792935
43,22.63665199279785,12.710332870483398,35.34698486328125,1787559542.3064482,1787559542.3191586
44,24.62935447692871,17.858505249023438,42.48785972595215,1787559542.3417184,1787559542.359577
45,25.209665298461914,3.0982494354248047,28.30791473388672,1787559542.3759868,1787559542.379085
46,22.665977478027344,12.461662292480469,35.12763977050781,1787559542.4071627,1787559542.4196243
47,23.79608154296875,17.775297164916992,41.57137870788574,1787559542.4417372,1787559542.4595125
48,23.04816246032715,5.226612091064453,28.2747745513916,1787559542.4739134,1787559542.47914
49,23.089170455932617,11.773109436035156,34.86227989196777,1787559542.5076537,1787559542.5194268
50,23.431777954101562,18.52107048034668,41.95284843444824,1787559542.5408583,1787559542.5593793
51,23.441076278686523,4.449129104614258,27.89020538330078,1787559542.5747898,1787559542.579239
52,23.113489151000977,12.169122695922852,35.28261184692383,1787559542.6072896,1787559542.6194587
53,22.681236267089844,19.125699996948242,41.806936264038086,1787559542.6404305,1787559542.6595562
54,23.990869522094727,4.297494888305664,28.28836441040039,1787559542.6748874,1787559542.679185
55,22.777557373046875,11.736154556274414,34.51371192932129,1787559542.707617,1787559542.7193532
56,23.87690544128418,16.885757446289062,40.76266288757324,1787559542.7424092,1787559542.759295
57,24.99222755432129,3.350496292114258,28.342723846435547,1787559542.7759936,1787559542.779344
58,26.108980178833008,7.646322250366211,33.75530242919922,1787559542.8121312,1787559542.8197775
59,26.19028091430664,14.609575271606445,40.799856185913086,1787559542.8448863,1787559542.8594959
60,25.14171600341797,21.175622940063477,46.317338943481445,1787559542.8783808,1787559542.8995564
61,28.084516525268555,3.724813461303711,31.809329986572266,1787559542.9157171,1787559542.919442
62,24.493694305419922,13.322591781616211,37.81628608703613,1787559542.9460502,1787559542.9593728
63,23.213863372802734,4.564762115478516,27.77862548828125,1787559542.9748237,1787559542.9793885
64,22.530078887939453,12.723922729492188,35.25400161743164,1787559543.0067215,1787559543.0194454
65,23.118972778320312,17.905473709106445,41.02444648742676,1787559543.0416331,1787559543.0595386
66,23.01764488220215,4.764556884765625,27.782201766967773,1787559543.0744903,1787559543.0792549
67,23.57792854309082,11.982917785644531,35.56084632873535,1787559543.107314,1787559543.119297
68,23.554086685180664,16.47472381591797,40.02881050109863,1787559543.1432395,1787559543.1597142
69,22.84383773803711,3.664255142211914,26.508092880249023,1787559543.1756315,1787559543.1792958
70,23.387908935546875,11.458396911621094,34.84630584716797,1787559543.208304,1787559543.2197623
71,22.696495056152344,19.056081771850586,41.75257682800293,1787559543.2403855,1787559543.2594416
72,23.71692657470703,3.461122512817383,27.178049087524414,1787559543.2754705,1787559543.2789316
73,22.85170555114746,10.757923126220703,33.609628677368164,1787559543.308777,1787559543.319535
74,22.886276245117188,19.26398277282715,42.150259017944336,1787559543.340154,1787559543.359418
75,23.461341857910156,4.708528518676758,28.169870376586914,1787559543.3744087,1787559543.3791173
