trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
33,23.76270294189453,9.252071380615234,33.014774322509766,1787559259.629406,1787559259.638658
34,23.432016372680664,16.501426696777344,39.93344306945801,1787559259.6621113,1787559259.6786127
35,23.105382919311523,3.7164688110351562,26.82185173034668,1787559259.6952124,1787559259.6989288
36,24.72710609436035,10.730981826782227,35.45808792114258,1787559259.7285151,1787559259.7392461
37,22.87149429321289,17.96126365661621,40.8327579498291,1787559259.760633,1787559259.7785943
38,23.10037612915039,3.547191619873047,26.647567749023438,1787559259.795332,1787559259.7988791
39,23.277997970581055,11.429548263549805,34.70754623413086,1787559259.8278074,1787559259.839237
40,22.564172744750977,18.404483795166016,40.96865653991699,1787559259.8602548,1787559259.8786592
41,22.63617515563965,3.793954849243164,26.430130004882812,1787559259.8951004,1787559259.8988943
42,23.900985717773438,10.73312759399414,34.63411331176758,1787559259.928349,1787559259.9390821
43,23.449420928955078,17.29726791381836,40.74668884277344,1787559259.9614515,1787559259.9787488
44,25.02751350402832,1.4812946319580078,26.508808135986328,1787559259.9974241,1787559259.9989054
45,24.596214294433594,10.060310363769531,34.656524658203125,1787559260.0292375,1787559260.0392978
46,22.637128829956055,18.160581588745117,40.79771041870117,1787559260.0605085,1787559260.078669
47,21.95572853088379,3.8471221923828125,25.8028507232666,1787559260.094478,1787559260.098325
48,23.40102195739746,8.715152740478516,32.11617469787598,1787559260.1297424,1787559260.1384575
49,21.59857749938965,17.777442932128906,39.376020431518555,1787559260.160833,1787559260.1786103
50,22.56178855895996,2.8831958770751953,25.444984436035156,1787559260.1954467,1787559260.19833
51,22.090435028076172,10.802268981933594,32.892704010009766,1787559260.227743,1787559260.2385452
52,22.016525268554688,17.663955688476562,39.68048095703125,1787559260.2609541,1787559260.278618
53,21.959543228149414,3.8902759552001953,25.84981918334961,1787559260.2945476,1787559260.2984378
54,22.574186325073242,9.670257568359375,32.24444389343262,1787559260.3288605,1787559260.3385308
55,22.76325225830078,16.917705535888672,39.68095779418945,1787559260.3624136,1787559260.3793314
56,21.785259246826172,4.187822341918945,25.973081588745117,1787559260.394234,1787559260.3984218
57,21.915197372436523,10.221719741821289,32.13691711425781,1787559260.4289992,1787559260.439221
58,23.569822311401367,16.835689544677734,40.4055118560791,1787559260.4621215,1787559260.4789572
59,23.246049880981445,1.9330978393554688,25.179147720336914,1787559260.4967844,1787559260.4987175
60,23.398637771606445,3.2072067260742188,26.605844497680664,1787559260.5352786,1787559260.5384858
61,22.388696670532227,14.599084854125977,36.9877815246582,1787559260.5645955,1787559260.5791945
62,23.87070655822754,20.300865173339844,44.17157173156738,1787559260.5986245,1787559260.6189253
63,23.599624633789062,8.28242301940918,31.882047653198242,1787559260.630288,1787559260.6385703
64,22.126436233520508,17.96698570251465,40.093421936035156,1787559260.6607254,1787559260.6786923
65,24.61099624633789,2.424478530883789,27.03547477722168,1787559260.6961427,1787559260.6985672
66,22.20916748046875,11.162519454956055,33.371686935424805,1787559260.7275696,1787559260.738732
67,22.38941192626953,17.85111427307129,40.24052619934082,1787559260.7607112,1787559260.7785623
68,21.59881591796875,5.567312240600586,27.166128158569336,1787559260.7930863,1787559260.7986536
69,24.062395095825195,6.987810134887695,31.05020523071289,1787559260.8315399,1787559260.8385277
70,22.21512794494629,15.998363494873047,38.213491439819336,1787559260.8628871,1787559260.8788855
71,23.841381072998047,1.4710426330566406,25.312423706054688,1787559260.8969195,1787559260.8983905
72,23.183345794677734,9.735107421875,32.918453216552734,1787559260.9287224,1787559260.9384575
73,23.082494735717773,15.184164047241211,38.266658782958984,1787559260.9633403,1787559260.9785244
74,22.85003662109375,1.4145374298095703,24.26457405090332,1787559260.9969134,1787559260.998328
75,22.52674102783203,9.849071502685547,32.37581253051758,1787559261.028602,1787559261.038451
76,23.377418518066406,16.547679901123047,39.92509841918945,1787559261.062119,1787559261.0786667
