trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
33,22.143840789794922,19.90532875061035,42.04916954040527,1787556284.1358142,1787556284.1557195
34,22.281408309936523,5.734682083129883,28.016090393066406,1787556284.1696942,1787556284.1754289
35,21.954774856567383,13.088226318359375,35.04300117492676,1787556284.2027268,1787556284.215815
36,22.090673446655273,1.3599395751953125,23.450613021850586,1787556284.2347167,1787556284.2360766
37,22.104978561401367,5.94782829284668,28.052806854248047,1787556284.2693658,1787556284.2753136
38,22.138357162475586,13.167858123779297,35.30621528625488,1787556284.3026295,1787556284.3157973
39,22.81475067138672,18.90850067138672,41.72325134277344,1787556284.3365893,1787556284.3554978
40,21.957874298095703,6.04248046875,28.000354766845703,1787556284.369251,1787556284.3752935
41,24.433612823486328,10.169744491577148,34.60335731506348,1787556284.4052603,1787556284.41543
42,23.849010467529297,17.909526824951172,41.75853729248047,1787556284.437587,1787556284.4554965
43,24.26600456237793,4.266262054443359,28.53226661682129,1787556284.4709616,1787556284.4752278
44,22.205352783203125,12.960195541381836,35.16554832458496,1787556284.502625,1787556284.5155852
45,24.423837661743164,17.153024673461914,41.57686233520508,1787556284.538397,1787556284.55555
46,22.452831268310547,5.384922027587891,27.837753295898438,1787556284.5698361,1787556284.575221
47,22.6132869720459,12.438774108886719,35.05206108093262,1787556284.6034245,1787556284.6158633
48,22.19414710998535,19.866466522216797,42.06061363220215,1787556284.6358175,1787556284.655684
49,22.590160369873047,5.282878875732422,27.87303924560547,1787556284.6701627,1787556284.6754456
50,22.392749786376953,13.06295394897461,35.45570373535156,1787556284.7026954,1787556284.7157583
51,22.0491886138916,19.143342971801758,41.19253158569336,1787556284.7363446,1787556284.755488
52,21.976709365844727,5.317926406860352,27.294635772705078,1787556284.7699385,1787556284.7752564
53,25.696277618408203,8.852481842041016,34.54875946044922,1787556284.806654,1787556284.8155065
54,23.748159408569336,17.90308952331543,41.651248931884766,1787556284.8378985,1787556284.8558016
55,22.18317985534668,5.676746368408203,27.859926223754883,1787556284.8695648,1787556284.8752415
56,22.279024124145508,12.591361999511719,34.87038612365723,1787556284.9029095,1787556284.9155009
57,22.284984588623047,19.310474395751953,41.595458984375,1787556284.936497,1787556284.9558074
58,23.391246795654297,3.5333633422851562,26.924610137939453,1787556284.9719,1787556284.9754333
59,23.148536682128906,10.866880416870117,34.01541709899902,1787556285.004954,1787556285.015821
60,24.7194766998291,14.771461486816406,39.49093818664551,1787556285.0411901,1787556285.0559616
61,23.524761199951172,2.0360946655273438,25.560855865478516,1787556285.0736113,1787556285.0756474
62,23.22840690612793,10.611772537231445,33.840179443359375,1787556285.1053996,1787556285.1160114
