trace_id,sensor_to_controller_ms,controller_to_actuator_ms,end_to_end_ms,controller_receive_s,actuator_receive_s
44,11.791706085205078,7.029294967651367,18.821001052856445,1787559628.067519,1787559628.0745482
45,12.533426284790039,13.00358772277832,25.53701400756836,1787559628.1015837,1787559628.1145873
46,11.734247207641602,16.007184982299805,27.741432189941406,1787559628.198625,1787559628.2146323
47,11.646747589111328,2.7840137481689453,14.430761337280273,1787559628.2318313,1787559628.2346153
48,11.87586784362793,9.499073028564453,21.374940872192383,1787559628.2649786,1787559628.2744777
49,11.384963989257812,16.284465789794922,27.669429779052734,1787559628.2981925,1787559628.314477
50,13.697385787963867,8.162498474121094,21.85988426208496,1787559628.3662198,1787559628.3743823
51,12.11094856262207,16.705036163330078,28.81598472595215,1787559628.4978364,1787559628.5145414
52,11.575937271118164,10.567426681518555,22.14336395263672,1787559628.5638855,1787559628.5744529
53,11.641263961791992,16.841650009155273,28.482913970947266,1787559628.5975897,1787559628.6144314
54,12.550830841064453,9.664773941040039,22.215604782104492,1787559628.6649094,1787559628.6745741
55,11.573076248168945,17.212629318237305,28.78570556640625,1787559628.697316,1787559628.7145286
56,11.620044708251953,2.0771026611328125,13.697147369384766,1787559628.7326245,1787559628.7347016
57,12.125015258789062,10.125160217285156,22.25017547607422,1787559628.7644384,1787559628.7745636
58,11.87896728515625,3.624439239501953,15.503406524658203,1787559628.8308685,1787559628.834493
59,12.01629638671875,8.174657821655273,20.190954208374023,1787559628.8664234,1787559628.874598
60,11.667490005493164,16.910314559936523,28.577804565429688,1787559628.8977036,1787559628.914614
61,11.807441711425781,3.7987232208251953,15.606164932250977,1787559628.9306774,1787559628.9344761
62,12.30168342590332,9.748697280883789,22.05038070678711,1787559628.9649088,1787559628.9746575
63,11.583328247070312,16.957759857177734,28.541088104248047,1787559628.9974835,1787559629.0144413
64,11.453628540039062,4.302740097045898,15.756368637084961,1787559629.030244,1787559629.0345469
65,11.62862777709961,14.84990119934082,26.47852897644043,1787559629.0996761,1787559629.114526
66,11.836528778076172,1.9602775573730469,13.796806335449219,1787559629.1324975,1787559629.1344578
67,11.887311935424805,14.162540435791016,26.04985237121582,1787559629.2003286,1787559629.2144911
