metric,latency_ms
sensor_to_controller,26.334762573242188
sensor_to_controller,24.308443069458008
sensor_to_controller,9.6893310546875
sensor_to_controller,26.343345642089844
sensor_to_controller,13.606071472167969
sensor_to_controller,12.303352355957031
sensor_to_controller,25.631189346313477
sensor_to_controller,36.811113357543945
sensor_to_controller,10.830402374267578
sensor_to_controller,27.01282501220703
sensor_to_controller,23.768186569213867
sensor_to_controller,14.399290084838867
sensor_to_controller,12.250900268554688
sensor_to_controller,39.1542911529541
sensor_to_controller,38.3763313293457
sensor_to_controller,25.412321090698242
sensor_to_controller,10.670900344848633
sensor_to_controller,33.96463394165039
sensor_to_controller,8.756399154663086
sensor_to_controller,26.742935180664062
sensor_to_controller,34.087419509887695
sensor_to_controller,0.17499923706054688
sensor_to_controller,15.70272445678711
sensor_to_controller,29.546022415161133
sensor_to_controller,1.493215560913086
sensor_to_controller,23.82063865661621
sensor_to_controller,24.775266647338867
sensor_to_controller,24.65200424194336
sensor_to_controller,2.315998077392578
sensor_to_controller,23.36740493774414
sensor_to_controller,20.6756591796875
sensor_to_controller,15.362977981567383
sensor_to_controller,17.325162887573242
sensor_to_controller,19.01698112487793
sensor_to_controller,3.5581588745117188
sensor_to_controller,13.992786407470703
sensor_to_controller,22.623777389526367
sensor_to_controller,12.721538543701172
sensor_to_controller,18.004417419433594
sensor_to_controller,23.885011672973633
sensor_to_controller,9.975671768188477
sensor_to_controller,7.357120513916016
sensor_to_controller,14.041662216186523
sensor_to_controller,24.617433547973633
sensor_to_controller,23.813724517822266
sensor_to_controller,8.072614669799805
sensor_to_controller,32.26041793823242
sensor_to_controller,47.368764877319336
sensor_to_controller,47.45745658874512
sensor_to_controller,5.499839782714844
sensor_to_controller,3.7190914154052734
sensor_to_controller,12.740373611450195
sensor_to_controller,10.30111312866211
sensor_to_controller,57.09481239318848
sensor_to_controller,107.13768005371094
sensor_to_controller,157.64641761779785
sensor_to_controller,224.46966171264648
sensor_to_controller,276.98445320129395
sensor_to_controller,340.4386043548584
sensor_to_controller,386.4095211029053
sensor_to_controller,452.7566432952881
controller_to_actuator_command,2.946138381958008
controller_to_actuator_command,44.67129707336426
controller_to_actuator_command,18.413066864013672
controller_to_actuator_command,0.2799034118652344
controller_to_actuator_command,0.1556873321533203
controller_to_actuator_command,0.2644062042236328
controller_to_actuator_command,1.4638900756835938
controller_to_actuator_command,0.5118846893310547
controller_to_actuator_command,0.19478797912597656
controller_to_actuator_command,1.9886493682861328
controller_to_actuator_command,0.8146762847900391
controller_to_actuator_command,1.8062591552734375
controller_to_actuator_command,17.159700393676758
controller_to_actuator_command,3.4027099609375
controller_to_actuator_command,1.3921260833740234
controller_to_actuator_command,1.1153221130371094
controller_to_actuator_command,1.3232231140136719
controller_to_actuator_command,10.651111602783203
controller_to_actuator_command,10.907173156738281
controller_to_actuator_command,6.061792373657227
controller_to_actuator_command,0.023126602172851562
controller_to_actuator_command,14.404296875
controller_to_actuator_command,0.7796287536621094
controller_to_actuator_command,0.5228519439697266
controller_to_actuator_command,0.9555816650390625
controller_to_actuator_command,1.2061595916748047
controller_to_actuator_command,11.112213134765625
controller_to_actuator_command,0.5834102630615234
controller_to_actuator_command,0.5645751953125
controller_to_actuator_command,2.8977394104003906
controller_to_actuator_command,14.684677124023438
controller_to_actuator_command,0.43129920959472656
controller_to_actuator_command,0.6933212280273438
controller_to_actuator_command,0.7085800170898438
controller_to_actuator_command,11.349201202392578
controller_to_actuator_command,1.0035037994384766
controller_to_actuator_command,3.2863616943359375
controller_to_actuator_command,0.514984130859375
controller_to_actuator_command,0.039577484130859375
controller_to_actuator_command,0.5886554718017578
controller_to_actuator_command,3.2761096954345703
controller_to_actuator_command,0.26226043701171875
controller_to_actuator_command,1.3387203216552734
controller_to_actuator_command,0.19168853759765625
controller_to_actuator_command,6.867170333862305
controller_to_actuator_command,41.50700569152832
controller_to_actuator_command,0.8814334869384766
controller_to_actuator_command,5.175590515136719
controller_to_actuator_command,5.240201950073242
controller_to_actuator_command,0.10395050048828125
controller_to_actuator_command,0.11277198791503906
controller_to_actuator_command,0.05173683166503906
controller_to_actuator_command,5.334138870239258
controller_to_actuator_command,3.4189224243164062
controller_to_actuator_command,2.286672592163086
controller_to_actuator_command,0.6577968597412109
controller_to_actuator_command,0.9715557098388672
controller_to_actuator_command,18.357515335083008
controller_to_actuator_command,0.499725341796875
controller_to_actuator_command,12.528181076049805
controller_to_actuator_command,1.4946460723876953
controller_to_actuator_command,0.9648799896240234
controller_to_actuator_command,3.5393238067626953
controller_to_actuator_command,3.5059452056884766
controller_to_actuator_command,0.5445480346679688
controller_to_actuator_command,1.6438961029052734
controller_to_actuator_command,10.88404655456543
controller_to_actuator_command,1.4777183532714844
controller_to_actuator_command,8.39376449584961
controller_to_actuator_command,0.6513595581054688
controller_to_actuator_command,2.943277359008789
controller_to_actuator_command,0.9047985076904297
controller_to_actuator_command,0.12445449829101562
controller_to_actuator_command,0.06532669067382812
controller_to_actuator_command,0.9872913360595703
controller_to_actuator_command,3.885984420776367
controller_to_actuator_command,1.7161369323730469
controller_to_actuator_command,0.8001327514648438
controller_to_actuator_command,0.3516674041748047
controller_to_actuator_command,0.46372413635253906
controller_to_actuator_command,8.61501693725586
controller_to_actuator_command,0.8814334869384766
controller_to_actuator_command,0.062465667724609375
controller_to_actuator_command,1.2440681457519531
controller_to_actuator_command,2.9463768005371094
controller_to_actuator_command,0.6301403045654297
controller_to_actuator_command,1.6429424285888672
controller_to_actuator_command,1.241922378540039
controller_to_actuator_command,0.08654594421386719
controller_to_actuator_command,0.08249282836914062
controller_to_actuator_command,0.7917881011962891
controller_to_actuator_command,0.8671283721923828
controller_to_actuator_command,0.1361370086669922
controller_to_actuator_command,0.28896331787109375
controller_to_actuator_command,0.3612041473388672
controller_to_actuator_command,0.431060791015625
controller_to_actuator_command,1.5456676483154297
controller_to_actuator_command,1.2500286102294922
controller_to_actuator_command,0.3070831298828125
controller_to_actuator_command,0.5922317504882812
controller_to_actuator_command,1.8889904022216797
controller_to_actuator_command,0.010251998901367188
controller_to_actuator_command,5.517482757568359
controller_to_actuator_command,6.65593147277832
controller_to_actuator_command,7.295370101928711
controller_to_actuator_command,0.8633136749267578
controller_to_actuator_command,0.04506111145019531
controller_to_actuator_command,1.7676353454589844
controller_to_actuator_command,1.093149185180664
controller_to_actuator_command,0.8940696716308594
controller_to_actuator_command,5.495309829711914
controller_to_actuator_command,1.531839370727539
controller_to_actuator_command,0.6520748138427734
controller_to_actuator_command,0.44536590576171875
controller_to_actuator_command,6.526708602905273
controller_to_actuator_command,1.237630844116211
controller_to_actuator_command,1.6655921936035156
controller_to_actuator_command,0.3535747528076172
controller_to_actuator_command,0.453948974609375
controller_to_actuator_command,1.2173652648925781
controller_to_actuator_command,0.05936622619628906
controller_to_actuator_command,1.325368881225586
controller_to_actuator_command,0.3478527069091797
controller_to_actuator_command,1.0876655578613281
controller_to_actuator_command,0.2071857452392578
controller_to_actuator_command,0.10395050048828125
controller_to_actuator_command,0.36907196044921875
controller_to_actuator_command,4.862546920776367
controller_to_actuator_command,0.5424022674560547
